date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,year(date),approx_nitrate_mg_l,approx_ammonia_mg_l,growing_season,treatment,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,cumulative_n_loss_mg
2023-10-28,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-10-28,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-10-28,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-10-28,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-10-28,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-10-28,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-10-29,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-10-29,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-10-29,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-10-29,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-10-29,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-10-29,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-10-29,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-10-29,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-10-29,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-10-29,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-10-29,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-10-29,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-10-29,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-10-29,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-10-29,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-10-30,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-10-30,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-10-30,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-10-30,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-10-30,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-10-30,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-10-30,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-10-30,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-10-30,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-10-30,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-10-30,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-10-30,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-10-30,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-10-30,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-10-30,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-10-31,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-10-31,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-10-31,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-10-31,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-10-31,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-10-31,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-10-31,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-10-31,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-10-31,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-10-31,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-10-31,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-10-31,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-10-31,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-10-31,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-10-31,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-01,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-01,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-01,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-01,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-01,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-01,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-01,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-01,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-01,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-01,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-01,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-01,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-01,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-01,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-01,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-02,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-02,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-02,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-02,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-02,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-02,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-02,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-02,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-02,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-02,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-02,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-02,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-02,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-02,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-02,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-03,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-03,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-03,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-03,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-03,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-03,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-03,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-03,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-03,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-03,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-03,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-03,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-03,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-03,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-03,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-04,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-04,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-04,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-04,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-04,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-04,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-04,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-04,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-04,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-04,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-04,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-04,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-04,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-04,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-04,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-05,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-05,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-05,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-05,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-05,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-05,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-05,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-05,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-05,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-05,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-05,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-05,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-05,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-05,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-05,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-06,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-06,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-06,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-06,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-06,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-06,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-06,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-06,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-06,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-06,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-06,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-06,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-06,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-06,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-06,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-07,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-07,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-07,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-07,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-07,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-07,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-07,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-07,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-07,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-07,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-07,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-07,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-07,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-07,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-07,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-08,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-08,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-08,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-08,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-08,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-08,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-08,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-08,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-08,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-08,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-08,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-08,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-08,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-08,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-08,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-09,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-09,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-09,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-09,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-09,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-09,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-09,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-09,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-09,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-09,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-09,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-09,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-09,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-09,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-09,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-10,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-10,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-10,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-10,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-10,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-10,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-10,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-10,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-10,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-10,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-10,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-10,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-10,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-10,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-10,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-11,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-11,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-11,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-11,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-11,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-11,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-11,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-11,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-11,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-11,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-11,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-11,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-11,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-11,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-11,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-12,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-12,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-12,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-12,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-12,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-12,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-12,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-12,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-12,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-12,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-12,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-12,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-12,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-12,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
2023-11-12,15,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,1282969.2167266335
2023-11-13,1,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,525066.9164251159
2023-11-13,2,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,678017.5912784956
2023-11-13,3,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,10390.780122487848
2023-11-13,4,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,1100839.4577844318
2023-11-13,5,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum,NA,NA,0,25148.672522568264
2023-11-13,6,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,14128.822990971215
2023-11-13,7,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,31493.871856071808
2023-11-13,8,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1128611.3165196972
2023-11-13,9,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,738.1713715102791
2023-11-13,10,0,NA,NA,NA,0,2023,NA,NA,2023,Soy,NA,NA,0,69406.3752613888
2023-11-13,11,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1612894.117227406
2023-11-13,12,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,93877.58950589209
2023-11-13,13,0,NA,NA,NA,0,2023,NA,NA,2023,Sorghum + Rye,NA,NA,0,41562.579611185196
2023-11-13,14,0,NA,NA,NA,0,2023,NA,NA,2023,Corn,NA,NA,0,1910306.5565833696
